Business_ID,Business_Name,Category,Area,Rating,Reviews,Price_Range,Delivery_Time_Minutes,Monthly_Online_Orders,Date_Added,Monthly_Customers,Avg_Order_Value,Monthly_Sales,Delivery_Rating,Is_Active,Staff_Count
BIZ8208,Durga Clothing,Bakery,Deccan,3.7,718,Low,56,,27-04-2023,9180,198,0,4.5,No,6
BIZ8209,ChaiVilla Salon,Salon,Aundh,4,987,Low,,,18-04-2023,1941,335,0,,No,23
BIZ8210,Tandoor Trails Cafe,Clothing,Camp,4.7,505,High,31,1459,25-07-2023,8814,410,598190,2.8,No,7
BIZ8211,GlowUp Cafe,Bakery,Yerwada,3.5,596,Low,,,23-04-2023,4359,238,0,,Yes,21
BIZ8212,FixIt Restaurant,Grocery,Kothrud,4.7,48,High,,,04-04-2023,235,472,0,,No,4
BIZ8213,SmartBuy Grocery,Grocery,Sinhagad Road,4.6,485,Low,38,931,25-10-2023,7998,196,182476,2.8,Yes,5
BIZ8214,SpiceHub Restaurant,Cafe,Kothrud,2.5,1008,High,,,17-05-2024,8288,484,0,,Yes,6
BIZ8215,Tandoor Trails Auto Repair,Salon,Bibwewadi,4.3,1384,High,,,12-05-2024,5419,204,0,,No,17
BIZ8216,BakersPoint Salon,Clothing,Koregaon Park,3.7,88,High,56,376,26-01-2023,9690,237,89112,2.1,Yes,19
BIZ8217,SpiceHub Salon,Cafe,Sinhagad Road,2.7,1015,Medium,,433,13-09-2024,6124,782,338606,,No,24
BIZ8218,SpiceHub Grocery,Electronics,Pashan,2.8,1361,Low,,1875,04-12-2023,530,235,440625,,Yes,9
BIZ8219,Kalyani Restaurant,Restaurant,Wakad,3.8,1431,Low,,298,02-09-2024,5639,660,196680,,No,5
BIZ8220,FixIt Cafe,Electronics,Sinhagad Road,3,763,Low,,,17-06-2024,7287,401,0,,No,16
BIZ8221,SmartBuy Grocery,Auto Repair,Viman Nagar,4.5,675,Low,,,16-01-2023,5821,322,0,,No,5
BIZ8222,SmartBuy Auto Repair,Auto Repair,Magarpatta,2.7,471,High,40,1410,11-09-2023,2374,573,807930,2.7,No,24
BIZ8223,SpiceHub Grocery,Salon,Magarpatta,3.5,180,Medium,29,,11-10-2024,5799,538,0,4.4,Yes,22
BIZ8224,GlowUp Cafe,Salon,Karve Nagar,2.8,1356,Medium,,464,27-04-2024,6654,468,217152,,Yes,12
BIZ8225,GlowUp Clothing,Grocery,Deccan,3.5,287,Medium,,,22-10-2023,3441,486,0,,Yes,22
BIZ8226,Tandoor Trails Electronics,Bakery,Bibwewadi,2.5,54,Low,,515,17-03-2023,3748,741,381615,,Yes,4
BIZ8227,GlowUp Cafe,Salon,Kharadi,3.6,1044,High,54,1608,05-01-2024,7128,231,371448,4.9,Yes,9
BIZ8228,FixIt Clothing,Bakery,Nigdi,4.2,576,High,51,,17-06-2024,905,552,0,2.4,Yes,4
BIZ8229,ChaiVilla Auto Repair,Restaurant,Hinjewadi,3.2,1321,Medium,,934,19-12-2024,8574,290,270860,,No,3
BIZ8230,SmartBuy Bakery,Clothing,Hadapsar,3,1392,Low,,637,12-04-2023,5963,745,474565,,Yes,12
BIZ8231,FreshMart Auto Repair,Grocery,Sinhagad Road,4.2,314,Low,29,,19-04-2024,3062,796,0,2.2,No,10
BIZ8232,BakersPoint Salon,Bakery,Hinjewadi,2.6,1149,High,,922,21-03-2024,9703,556,512632,,No,5
BIZ8233,Durga Electronics,Grocery,Nigdi,3.3,526,Medium,49,306,07-04-2023,3500,709,216954,3.8,Yes,15
BIZ8234,Tandoor Trails Clothing,Salon,Wakad,2.7,634,High,,1597,02-03-2024,2552,379,605263,,No,23
BIZ8235,Tandoor Trails Bakery,Salon,Baner,4.7,270,High,32,,23-08-2024,5352,642,0,4.6,Yes,22
BIZ8236,Durga Salon,Grocery,Shivaji Nagar,5,712,High,,,20-03-2024,6728,585,0,,Yes,16
BIZ8237,BakersPoint Electronics,Electronics,Karve Nagar,2.7,128,Medium,,1718,28-10-2023,7153,675,1159650,,No,12
BIZ8238,GlowUp Cafe,Grocery,Magarpatta,4,104,Low,,,29-10-2024,3858,607,0,,No,7
BIZ8239,BakersPoint Bakery,Cafe,Bibwewadi,3.7,1041,Low,,,22-01-2023,2290,558,0,,No,18
BIZ8240,ChaiVilla Salon,Cafe,Kothrud,4.8,1449,Medium,,,13-12-2024,7513,335,0,,Yes,14
BIZ8241,SmartBuy Electronics,Grocery,Wakad,3.8,857,Medium,,1483,19-07-2023,924,647,959501,,No,10
BIZ8242,Kalyani Cafe,Salon,Pashan,2.9,1110,Medium,,1583,07-11-2024,3066,374,592042,,No,4
BIZ8243,SpiceHub Restaurant,Electronics,Shivaji Nagar,3.1,1101,Medium,43,1364,06-06-2024,3125,596,812944,2.6,No,9
BIZ8244,FixIt Restaurant,Electronics,Koregaon Park,3.2,1204,Low,,486,03-06-2024,9606,379,184194,,Yes,20
BIZ8245,FixIt Electronics,Clothing,Kharadi,5,557,High,,,25-05-2023,1323,684,0,,No,6
BIZ8246,Kalyani Restaurant,Grocery,Kothrud,5,1006,Low,,,07-10-2023,3212,534,0,,No,7
BIZ8247,Durga Cafe,Auto Repair,Koregaon Park,3.7,1066,Low,46,,09-03-2023,7656,720,0,4.6,No,11
BIZ8248,FreshMart Restaurant,Bakery,Karve Nagar,3.7,1273,Medium,55,,15-09-2023,1219,429,0,3.9,No,25
BIZ8249,SpiceHub Salon,Restaurant,Karve Nagar,3.4,839,High,,1296,17-04-2024,9277,577,747792,,No,14
BIZ8250,Tandoor Trails Grocery,Restaurant,Hadapsar,3.3,1080,High,,1123,19-05-2024,6793,463,519949,,No,16
BIZ8251,SpiceHub Restaurant,Clothing,Kharadi,4.6,64,High,,,19-08-2024,9373,487,0,,Yes,24
BIZ8252,ChaiVilla Cafe,Electronics,Karve Nagar,3.5,179,High,26,828,28-10-2023,9368,630,521640,3.8,Yes,19
BIZ8253,SmartBuy Restaurant,Grocery,Wakad,4,520,Low,,289,22-12-2024,7282,172,49708,,No,24
BIZ8254,Kalyani Grocery,Cafe,Pashan,4.6,444,Low,50,,02-10-2023,5755,386,0,3.9,Yes,12
BIZ8255,SpiceHub Bakery,Auto Repair,Sinhagad Road,2.8,1176,Medium,60,1388,21-04-2024,7556,521,723148,3.3,Yes,17
BIZ8256,FreshMart Salon,Restaurant,Baner,4.4,1357,High,27,,05-01-2024,2305,548,0,4.9,No,18
BIZ8257,SmartBuy Restaurant,Auto Repair,Aundh,3.8,927,Low,32,,31-01-2023,3508,436,0,2.1,Yes,21
BIZ8258,SpiceHub Electronics,Cafe,Bibwewadi,4.6,1371,Medium,,1592,21-06-2023,7181,571,909032,,No,16
BIZ8259,BakersPoint Clothing,Restaurant,Shivaji Nagar,4,436,High,,,20-11-2024,6307,764,0,,Yes,11
BIZ8260,ChaiVilla Cafe,Bakery,Sinhagad Road,4.2,95,Medium,48,730,22-09-2023,1703,379,276670,4.6,Yes,24
BIZ8261,Kalyani Electronics,Electronics,Wakad,3.2,110,Medium,,,24-12-2023,6182,705,0,,Yes,24
BIZ8262,Tandoor Trails Cafe,Bakery,Koregaon Park,4.2,1259,High,53,,23-01-2023,2622,346,0,3.9,Yes,4
BIZ8263,BakersPoint Salon,Salon,Baner,4.2,1097,Low,30,978,13-07-2024,8442,236,230808,2.3,Yes,19
BIZ8264,ChaiVilla Clothing,Clothing,Yerwada,2.7,1041,Medium,,,11-09-2024,9938,580,0,,No,23
BIZ8265,Tandoor Trails Grocery,Clothing,Deccan,4.3,1121,Medium,38,,02-05-2023,3447,509,0,4.6,No,3
BIZ8266,Kalyani Restaurant,Restaurant,Swargate,3.9,1106,Low,22,,25-08-2024,4791,632,0,3.2,No,24
BIZ8267,FreshMart Bakery,Grocery,Deccan,2.9,813,High,,544,21-09-2023,333,231,125664,,Yes,6
BIZ8268,SmartBuy Cafe,Cafe,Aundh,4.2,176,High,,701,01-10-2024,6656,696,487896,,Yes,19
BIZ8269,SpiceHub Cafe,Cafe,Kothrud,4.3,552,Medium,,734,16-03-2024,3091,436,320024,,No,8
BIZ8270,SmartBuy Clothing,Auto Repair,Pashan,4.7,604,Low,23,,21-07-2023,8922,245,0,2.7,Yes,8
BIZ8271,SpiceHub Cafe,Auto Repair,Bibwewadi,2.7,898,Medium,23,,18-04-2024,346,317,0,4.2,No,7
BIZ8272,Durga Grocery,Cafe,Kharadi,3.3,885,Medium,29,,22-03-2023,5325,664,0,2.4,No,25
BIZ8273,BakersPoint Cafe,Bakery,Bibwewadi,4,126,High,45,,28-10-2024,7876,228,0,2.7,Yes,23
BIZ8274,SpiceHub Bakery,Auto Repair,Hadapsar,4.8,505,Low,,,13-12-2024,8028,181,0,,Yes,16
BIZ8275,ChaiVilla Clothing,Salon,Deccan,2.9,260,Medium,,,13-03-2023,3859,289,0,,No,25
BIZ8276,GlowUp Clothing,Bakery,Karve Nagar,4.7,628,High,45,,30-09-2024,1315,611,0,4,Yes,9
BIZ8277,ChaiVilla Grocery,Salon,Kothrud,4,1404,High,23,1059,26-05-2023,6125,647,685173,4.8,No,5
BIZ8278,Durga Clothing,Bakery,Shivaji Nagar,4.6,869,Low,,1308,21-05-2024,4719,499,652692,,Yes,21
BIZ8279,FreshMart Cafe,Grocery,Bibwewadi,3.4,123,Low,21,,06-03-2024,5105,298,0,2.3,No,2
BIZ8280,Kalyani Bakery,Bakery,Sinhagad Road,3.3,1284,Medium,,,09-06-2024,9923,452,0,,Yes,12
BIZ8281,Durga Clothing,Restaurant,Karve Nagar,5,118,High,20,152,16-08-2024,1642,188,28576,3.9,No,3
BIZ8282,Tandoor Trails Bakery,Clothing,Pashan,2.8,857,Low,,,04-05-2023,2437,456,0,,Yes,19
BIZ8283,GlowUp Clothing,Clothing,Viman Nagar,2.6,696,Low,,140,13-10-2024,7716,554,77560,,No,9
BIZ8284,BakersPoint Salon,Electronics,Karve Nagar,2.8,918,Medium,,1585,03-02-2023,7793,488,773480,,No,18
BIZ8285,SmartBuy Electronics,Cafe,Bibwewadi,2.5,599,Medium,,986,08-03-2023,3462,480,473280,,No,5
BIZ8286,ChaiVilla Clothing,Auto Repair,Swargate,3.2,78,Low,20,,24-10-2023,3357,167,0,3.6,Yes,9
BIZ8287,Tandoor Trails Bakery,Grocery,Hinjewadi,4.2,1456,High,,,25-09-2023,1600,685,0,,No,7
BIZ8288,FreshMart Cafe,Restaurant,Karve Nagar,4.4,1056,High,,,15-12-2024,6942,255,0,,Yes,17
BIZ8289,ChaiVilla Clothing,Electronics,Deccan,2.8,1306,Medium,,712,11-01-2023,3484,791,563192,,Yes,24
BIZ8290,Durga Cafe,Clothing,Karve Nagar,2.9,32,Medium,42,,14-10-2023,4532,584,0,3,No,22
BIZ8291,ChaiVilla Salon,Grocery,Nigdi,2.8,1108,High,,1904,15-08-2023,9951,790,1504160,,Yes,17
BIZ8292,Kalyani Electronics,Auto Repair,Yerwada,2.8,1411,Medium,34,971,02-05-2023,8713,521,505891,3.7,No,11
BIZ8293,SpiceHub Cafe,Bakery,Kothrud,4.2,1081,Medium,59,,29-06-2024,522,182,0,2,No,10
BIZ8294,FixIt Clothing,Clothing,Viman Nagar,3.1,1251,Low,,1453,18-04-2024,8184,401,582653,,Yes,11
BIZ8295,ChaiVilla Grocery,Bakery,Yerwada,3.2,1282,High,21,753,11-02-2023,9403,554,417162,3.6,No,16
BIZ8296,Tandoor Trails Auto Repair,Cafe,Hadapsar,4.4,198,Medium,,,08-07-2023,1631,731,0,,Yes,15
BIZ8297,SmartBuy Bakery,Auto Repair,Pashan,4.1,1091,High,,,30-05-2023,6692,196,0,,Yes,23
BIZ8298,Durga Clothing,Cafe,Camp,3.1,258,Low,,348,20-09-2024,8531,482,167736,,No,13
BIZ8299,FreshMart Auto Repair,Electronics,Yerwada,4.1,1438,High,,1285,06-11-2024,3891,529,679765,,No,20
BIZ8300,SpiceHub Bakery,Electronics,Hadapsar,4.8,1304,Low,,775,28-02-2024,4086,177,137175,,No,12
BIZ8301,ChaiVilla Grocery,Auto Repair,Koregaon Park,2.7,10,Medium,,991,24-05-2024,1723,627,621357,,Yes,18
BIZ8302,Tandoor Trails Grocery,Bakery,Baner,4.7,648,Medium,,,02-10-2024,2499,666,0,,Yes,21
BIZ8303,BakersPoint Grocery,Electronics,Pashan,3.1,1367,Medium,,885,19-01-2023,5741,289,255765,,Yes,23
BIZ8304,FixIt Auto Repair,Electronics,Koregaon Park,3.8,749,Medium,,1441,04-08-2024,9299,723,1041843,,Yes,2
BIZ8305,Kalyani Restaurant,Bakery,Hinjewadi,4.3,461,High,40,,02-09-2023,8905,735,0,2.8,Yes,14
BIZ8306,Tandoor Trails Grocery,Cafe,Deccan,4.3,92,Medium,,1686,18-08-2023,9663,500,843000,,Yes,20
BIZ8307,Kalyani Auto Repair,Cafe,Bibwewadi,4.6,398,High,,1778,21-09-2024,4866,415,737870,,Yes,4
BIZ8308,FreshMart Restaurant,Auto Repair,Hadapsar,4.8,1340,Medium,52,642,20-12-2024,8299,444,285048,4.8,Yes,5
BIZ8309,ChaiVilla Electronics,Cafe,Wakad,3,933,Low,44,,09-12-2024,7142,552,0,3.6,No,4
BIZ8310,Kalyani Auto Repair,Cafe,Magarpatta,2.6,810,Low,,844,16-07-2023,664,511,431284,,No,25
BIZ8311,GlowUp Electronics,Clothing,Bibwewadi,3.2,1437,Medium,41,,04-04-2024,4655,201,0,3.8,No,9
BIZ8312,FreshMart Auto Repair,Salon,Hadapsar,3.6,1236,High,,,27-11-2023,3970,405,0,,No,5
BIZ8313,BakersPoint Electronics,Clothing,Wakad,2.5,448,Low,33,,09-07-2024,8340,423,0,4.9,Yes,16
BIZ8314,FreshMart Auto Repair,Electronics,Baner,4.4,503,High,45,,12-06-2023,219,731,0,4.3,No,24
BIZ8315,BakersPoint Auto Repair,Auto Repair,Baner,4.3,29,High,48,,25-06-2023,6481,480,0,3.3,No,10
BIZ8316,FreshMart Grocery,Auto Repair,Aundh,2.9,1186,High,,1668,27-01-2023,5862,720,1200960,,No,16
BIZ8317,FixIt Cafe,Cafe,Sinhagad Road,3.4,1025,Medium,,,14-07-2024,4852,578,0,,No,7
BIZ8318,ChaiVilla Cafe,Grocery,Sinhagad Road,3.8,852,High,39,,30-07-2023,6477,741,0,4.6,No,16
BIZ8319,SpiceHub Electronics,Restaurant,Kothrud,4,69,Medium,,,13-11-2023,1511,571,0,,Yes,10
BIZ8320,FixIt Cafe,Restaurant,Bibwewadi,2.6,999,High,56,1908,27-11-2024,3474,590,1125720,2.6,No,25
BIZ8321,FreshMart Restaurant,Restaurant,Deccan,2.9,1175,Low,,738,08-05-2023,7288,724,534312,,Yes,24
BIZ8322,SmartBuy Electronics,Restaurant,Kothrud,3,616,Low,22,,14-01-2024,8401,560,0,4.9,Yes,25
BIZ8323,GlowUp Auto Repair,Clothing,Pashan,3.6,983,High,48,,21-09-2024,5944,419,0,3.1,Yes,2
BIZ8324,SmartBuy Clothing,Auto Repair,Viman Nagar,4.3,917,High,55,141,08-02-2024,7048,203,28623,2.1,No,9
BIZ8325,SmartBuy Restaurant,Bakery,Nigdi,4,774,Medium,,590,18-01-2024,9978,535,315650,,No,16
BIZ8326,Tandoor Trails Salon,Salon,Baner,4.9,1206,Medium,,,03-09-2024,8579,389,0,,Yes,19
BIZ8327,GlowUp Bakery,Restaurant,Sinhagad Road,2.9,1092,Low,,993,14-04-2024,5822,699,694107,,No,20
BIZ8328,SpiceHub Clothing,Clothing,Baner,2.8,169,Medium,46,,24-08-2023,2192,182,0,2.5,No,11
BIZ8329,SmartBuy Electronics,Grocery,Nigdi,4.8,222,High,24,,21-01-2024,8550,339,0,2.9,Yes,16
BIZ8330,FreshMart Grocery,Grocery,Swargate,3.4,295,Medium,,227,21-02-2023,3864,157,35639,,Yes,17
BIZ8331,GlowUp Bakery,Electronics,Deccan,3.6,299,High,30,790,20-06-2023,5417,562,443980,2.9,Yes,22
BIZ8332,FixIt Bakery,Salon,Kothrud,2.7,1038,High,,558,03-07-2024,3826,621,346518,,No,7
BIZ8333,SmartBuy Salon,Bakery,Bibwewadi,3.9,61,High,,218,09-08-2024,9646,151,32918,,No,19
BIZ8334,Kalyani Grocery,Cafe,Pashan,3.8,1231,Low,,1716,16-06-2023,7298,322,552552,,Yes,15
BIZ8335,SmartBuy Auto Repair,Bakery,Magarpatta,5,1417,Medium,25,1337,15-02-2024,5571,603,806211,2.6,No,22
BIZ8336,GlowUp Cafe,Restaurant,Nigdi,3.1,1315,Low,,,02-05-2023,3441,786,0,,No,7
BIZ8337,Durga Electronics,Auto Repair,Kothrud,2.5,993,Low,31,,26-10-2023,4913,583,0,4.7,No,13
BIZ8338,Kalyani Grocery,Electronics,Hinjewadi,4.5,1455,Low,,,16-06-2024,858,754,0,,Yes,8
BIZ8339,BakersPoint Clothing,Restaurant,Nigdi,2.7,1180,High,57,,07-08-2024,4456,308,0,3.8,No,16
BIZ8340,Tandoor Trails Restaurant,Cafe,Hinjewadi,4.8,1064,High,51,781,12-05-2024,5672,259,202279,3.2,No,23
BIZ8341,SpiceHub Electronics,Cafe,Wakad,4,663,Medium,,1144,18-09-2024,9593,184,210496,,No,20
BIZ8342,SmartBuy Restaurant,Bakery,Nigdi,2.7,133,Low,37,,08-09-2023,8272,676,0,2.7,Yes,3
BIZ8343,SmartBuy Cafe,Salon,Kothrud,4.2,795,Low,50,,02-01-2023,7834,605,0,4.2,No,4
BIZ8344,Tandoor Trails Cafe,Bakery,Deccan,2.9,680,Low,41,,22-06-2023,416,490,0,2.9,No,19
BIZ8345,Kalyani Restaurant,Bakery,Shivaji Nagar,3.6,753,Low,,938,13-09-2023,827,492,461496,,Yes,13
BIZ8346,FixIt Salon,Restaurant,Baner,4.2,316,High,,,21-02-2023,1298,706,0,,Yes,21
BIZ8347,FixIt Cafe,Restaurant,Hinjewadi,4,704,Low,27,1040,14-06-2023,8051,555,577200,3,Yes,12
BIZ8348,SmartBuy Salon,Clothing,Pashan,2.9,458,Low,54,,10-01-2024,5522,725,0,4.3,Yes,2
BIZ8349,SmartBuy Clothing,Cafe,Deccan,4.8,1205,High,20,,16-10-2023,4368,393,0,3.4,No,4
BIZ8350,Kalyani Grocery,Restaurant,Karve Nagar,4,778,Low,45,,01-01-2023,789,380,0,3.4,Yes,6
BIZ8351,FixIt Grocery,Bakery,Pashan,3.4,992,High,,1009,16-09-2023,1447,669,675021,,Yes,8
BIZ8352,ChaiVilla Auto Repair,Clothing,Koregaon Park,3.5,628,Medium,,1746,11-04-2024,1364,764,1333944,,Yes,16
BIZ8353,ChaiVilla Grocery,Restaurant,Bibwewadi,3.8,453,Low,,842,28-08-2024,5862,622,523724,,No,18
BIZ8354,Kalyani Electronics,Electronics,Camp,2.7,481,High,49,1386,24-12-2023,3078,688,953568,3.9,Yes,8
BIZ8355,SpiceHub Bakery,Auto Repair,Shivaji Nagar,4,1123,High,48,,02-02-2023,3548,607,0,3.8,No,11
BIZ8356,BakersPoint Auto Repair,Electronics,Koregaon Park,2.9,575,Medium,,,02-10-2023,972,163,0,,Yes,22
BIZ8357,Tandoor Trails Restaurant,Grocery,Nigdi,3,393,High,,,26-09-2024,2453,177,0,,Yes,20
BIZ8358,ChaiVilla Electronics,Electronics,Koregaon Park,2.8,1139,Low,,379,13-05-2023,1968,483,183057,,Yes,10
BIZ8359,FreshMart Electronics,Salon,Hadapsar,4.3,1015,Low,,,11-02-2024,612,702,0,,Yes,18
BIZ8360,Kalyani Salon,Cafe,Sinhagad Road,4,800,Low,,1712,21-04-2024,7557,378,647136,,No,7
BIZ8361,GlowUp Bakery,Clothing,Camp,3.6,867,Low,60,883,13-05-2023,5224,574,506842,3.7,No,9
BIZ8362,Durga Clothing,Electronics,Hadapsar,2.7,195,Medium,37,,07-01-2024,6175,306,0,2.8,No,21
BIZ8363,ChaiVilla Grocery,Salon,Magarpatta,3.2,568,Medium,,,29-07-2024,9283,464,0,,Yes,10
BIZ8364,ChaiVilla Grocery,Grocery,Nigdi,3.3,1318,Medium,38,519,20-05-2023,2446,347,180093,3.4,No,18
BIZ8365,BakersPoint Bakery,Electronics,Magarpatta,4.1,193,Low,,1226,06-09-2024,862,184,225584,,Yes,2
BIZ8366,Durga Electronics,Auto Repair,Kharadi,2.6,1347,High,56,905,13-05-2024,1791,775,701375,4.6,Yes,12
BIZ8367,GlowUp Salon,Auto Repair,Hadapsar,2.6,653,High,35,,30-01-2024,5875,267,0,2.5,Yes,18
BIZ8368,GlowUp Cafe,Clothing,Deccan,4.1,960,High,38,630,08-10-2024,8776,674,424620,4,Yes,16
BIZ8369,GlowUp Restaurant,Clothing,Hinjewadi,3.6,939,Medium,,401,17-03-2023,107,407,163207,,Yes,8
BIZ8370,Tandoor Trails Electronics,Grocery,Magarpatta,4.1,193,Medium,,746,02-06-2024,9011,561,418506,,No,13
BIZ8371,GlowUp Clothing,Electronics,Karve Nagar,4.9,969,High,59,,07-11-2023,3537,619,0,4.9,No,12
BIZ8372,SmartBuy Clothing,Cafe,Viman Nagar,3.7,642,Low,34,979,04-12-2024,3058,166,162514,3.9,Yes,8
BIZ8373,ChaiVilla Clothing,Cafe,Pashan,3.9,1025,High,,,17-09-2024,3008,629,0,,No,24
BIZ8374,BakersPoint Cafe,Electronics,Kharadi,4.8,356,Low,41,1996,02-06-2023,2872,271,540916,4.6,No,9
BIZ8375,Kalyani Bakery,Electronics,Yerwada,3.7,1016,Low,22,,25-11-2024,6112,190,0,3.6,Yes,22
BIZ8376,Tandoor Trails Grocery,Grocery,Nigdi,2.5,838,High,,,13-09-2024,4634,411,0,,Yes,12
BIZ8377,SpiceHub Clothing,Auto Repair,Aundh,3.5,309,High,,,05-04-2024,8983,456,0,,No,4
BIZ8378,ChaiVilla Clothing,Salon,Nigdi,3.1,275,Low,,641,01-05-2023,4923,588,376908,,No,21
BIZ8379,BakersPoint Electronics,Salon,Kothrud,4.4,877,High,36,,15-07-2023,4496,645,0,4.6,No,21
BIZ8380,GlowUp Grocery,Clothing,Kharadi,3.7,42,High,52,100,07-07-2024,6403,241,24100,4,No,22
BIZ8381,Tandoor Trails Clothing,Bakery,Viman Nagar,3.6,1252,Medium,,224,21-02-2024,5285,486,108864,,No,20
BIZ8382,Tandoor Trails Grocery,Electronics,Aundh,4.6,385,Medium,,1115,25-09-2024,4438,204,227460,,No,13
BIZ8383,ChaiVilla Grocery,Electronics,Bibwewadi,2.6,720,Medium,60,,02-09-2024,8579,312,0,3.5,No,11
BIZ8384,FixIt Electronics,Bakery,Aundh,3.9,1473,High,,,15-12-2023,8176,465,0,,Yes,20
BIZ8385,Tandoor Trails Restaurant,Clothing,Swargate,2.8,540,Medium,47,926,04-10-2024,7577,486,450036,4.3,No,14
BIZ8386,ChaiVilla Auto Repair,Grocery,Kothrud,3.4,250,Medium,,647,01-03-2024,3982,251,162397,,Yes,19
BIZ8387,FreshMart Clothing,Cafe,Bibwewadi,2.6,330,Low,,274,29-11-2023,3819,642,175908,,Yes,24
BIZ8388,ChaiVilla Bakery,Restaurant,Baner,2.8,353,Medium,57,726,13-08-2023,1088,672,487872,3.5,Yes,22
BIZ8389,Durga Cafe,Restaurant,Hinjewadi,4.3,1139,High,,452,10-04-2023,2767,534,241368,,Yes,24
BIZ8390,FixIt Grocery,Cafe,Hadapsar,2.5,909,Medium,46,,22-10-2024,9363,348,0,3.2,Yes,12
BIZ8391,Tandoor Trails Clothing,Restaurant,Aundh,4.4,836,High,23,513,29-10-2024,658,542,278046,2.4,No,21
BIZ8392,SpiceHub Bakery,Salon,Aundh,4.5,733,Medium,,,08-10-2023,3763,285,0,,No,24
BIZ8393,ChaiVilla Bakery,Restaurant,Magarpatta,2.6,1057,High,,,19-11-2023,5587,628,0,,Yes,16
BIZ8394,FixIt Cafe,Auto Repair,Nigdi,4,1018,Medium,42,,07-04-2024,6423,621,0,3.8,No,6
BIZ8395,FixIt Clothing,Auto Repair,Pashan,2.9,1225,Low,,999,07-11-2023,639,213,212787,,No,24
BIZ8396,FreshMart Restaurant,Cafe,Sinhagad Road,3.6,365,High,34,1557,06-09-2023,1715,394,613458,3.4,No,10
BIZ8397,GlowUp Electronics,Cafe,Kothrud,2.7,529,High,36,1432,19-05-2024,5427,224,320768,3.2,Yes,9
BIZ8398,ChaiVilla Grocery,Cafe,Pashan,4.2,220,Low,,1090,24-01-2024,5770,696,758640,,Yes,24
BIZ8399,Tandoor Trails Electronics,Grocery,Deccan,4.5,1016,Medium,43,1113,12-08-2024,1426,351,390663,4.3,Yes,4
BIZ8400,ChaiVilla Grocery,Salon,Pashan,4.7,1101,High,,,05-05-2024,1531,311,0,,Yes,4
BIZ8401,SmartBuy Bakery,Clothing,Wakad,4,593,Low,,,06-06-2023,9246,754,0,,Yes,15
BIZ8402,Durga Electronics,Auto Repair,Hinjewadi,2.8,125,Medium,,,23-12-2024,6295,461,0,,No,5
BIZ8403,SmartBuy Electronics,Restaurant,Pashan,3.4,241,Medium,49,,26-01-2024,834,226,0,2.5,No,8
BIZ8404,SmartBuy Cafe,Electronics,Hinjewadi,4.4,315,Low,,,29-05-2024,2791,381,0,,Yes,2
BIZ8405,SpiceHub Restaurant,Clothing,Pashan,2.8,745,Medium,,425,25-08-2024,7044,513,218025,,No,19
BIZ8406,BakersPoint Grocery,Restaurant,Aundh,4.1,408,Medium,,,13-07-2023,5648,576,0,,No,21
BIZ8407,FreshMart Cafe,Clothing,Nigdi,4.6,325,High,49,,08-10-2023,9054,720,0,3.3,Yes,6
BIZ8408,ChaiVilla Cafe,Bakery,Camp,2.8,933,High,,1201,04-01-2024,4560,494,593294,,No,5
BIZ8409,SpiceHub Salon,Grocery,Shivaji Nagar,3.3,1282,Medium,,1406,14-08-2023,3321,782,1099492,,No,3
BIZ8410,Tandoor Trails Grocery,Auto Repair,Sinhagad Road,3.3,1346,Low,,1650,01-05-2023,872,607,1001550,,No,11
BIZ8411,ChaiVilla Salon,Clothing,Hadapsar,3.1,1001,High,44,,31-10-2023,4870,527,0,2.7,Yes,24
BIZ8412,FixIt Electronics,Grocery,Nigdi,4.4,516,High,,271,26-01-2023,3734,415,112465,,No,20
BIZ8413,SpiceHub Restaurant,Clothing,Viman Nagar,4.1,334,Low,,,08-04-2024,6324,368,0,,No,17
BIZ8414,SpiceHub Grocery,Cafe,Karve Nagar,2.7,748,High,51,1560,06-05-2024,2781,331,516360,4.3,No,4
BIZ8415,FreshMart Salon,Salon,Baner,3.1,296,High,,,14-06-2024,4269,545,0,,No,13
BIZ8416,SpiceHub Bakery,Grocery,Camp,4.3,503,Medium,,,29-09-2024,8312,703,0,,No,5
BIZ8417,Tandoor Trails Bakery,Clothing,Hinjewadi,3.2,618,Medium,44,,10-10-2024,7830,437,0,3.4,No,15
BIZ8418,Kalyani Electronics,Bakery,Kharadi,2.7,1102,High,,,23-12-2024,8102,260,0,,No,18
BIZ8419,SpiceHub Electronics,Salon,Pashan,3.4,13,Medium,60,848,14-03-2023,7677,532,451136,3.9,No,15
BIZ8420,Durga Bakery,Restaurant,Hadapsar,3.2,445,Medium,38,393,01-02-2023,6896,615,241695,4.9,No,9
BIZ8421,ChaiVilla Bakery,Bakery,Swargate,4.5,1312,Medium,58,,15-01-2023,117,551,0,3.5,Yes,2
BIZ8422,SmartBuy Clothing,Grocery,Magarpatta,3.7,779,High,,,30-12-2024,5691,403,0,,No,18
BIZ8423,GlowUp Auto Repair,Auto Repair,Shivaji Nagar,4.1,56,High,23,,09-08-2024,398,754,0,3.2,No,10
BIZ8424,GlowUp Cafe,Bakery,Viman Nagar,2.6,474,High,56,1046,03-11-2024,4906,466,487436,2.4,Yes,17
BIZ8425,ChaiVilla Electronics,Electronics,Magarpatta,3,1379,Low,48,,18-02-2023,4541,761,0,2,Yes,14
